href	language_num	sex	birth_place	native_language	other_languages	age_sex	age_of_english_onset	english_learning_method	english_residence	length_of_english_residence	age	category
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2364	spanish181	female	['lima,', 'peru']	"spanish
(spa)"	['none']	['55,', 'female', '']	30.0	naturalistic	['usa']	24.0	55.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2367	spanish182	male	['trujillo,', 'peru']	"spanish
(spa)"	['none']	['44,', 'male', '']	20.0	academic	['usa']	20.0	44.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2370	spanish183	female	['bogota,', 'colombia']	"spanish
(spa)"	['portuguese', 'italian', '']	['27,', 'female', '']	16.0	academic	['usa']	11.0	27.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2371	spanish184	male	['lima,', 'peru']	"spanish
(spa)"	['none']	['26,', 'male', '']	13.0	academic	['usa']	11.0	26.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2372	spanish185	female	['el', 'salvadore']	"spanish
(spa)"	['none']	['30,', 'female', '']	12.0	academic	['usa']	18.0	30.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2373	spanish186	male	['tegucigalpa,', 'honduras']	"spanish
(spa)"	['none']	['33,', 'male', '']	14.0	academic	['usa']	19.0	33.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2393	spanish187	female	['puerto', 'rico']	"spanish
(spa)"	['portuguese', '']	['32,', 'female', '']	6.0	academic	['usa']	8.0	32.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2396	spanish188	female	['city,', 'panama']	"spanish
(spa)"	['none']	['54,', 'female', '']	28.0	naturalistic	['usa']	26.0	54.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2397	spanish189	male	['el', 'salvador']	"spanish
(spa)"	['none']	['42,', 'male', '']	18.0	academic	['usa']	27.0	42.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2401	spanish190	male	['bogota,', 'colombia']	"spanish
(spa)"	['french', '']	['41,', 'male', '']	6.0	academic	['usa']	7.0	41.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2434	spanish191	female	['bogota,', 'colombia']	"spanish
(spa)"	['none']	['38,', 'female', '']	12.0	academic	['usa']	2.0	38.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2466	spanish192	male	['cordoba,', 'argentina']	"spanish
(spa)"	['french', 'german', '']	['40,', 'male', '']	10.0	academic	['uk']	1.0	40.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2467	spanish193	female	['david,', 'panama']	"spanish
(spa)"	['none']	['75,', 'female', '']	5.0	academic	['usa']	54.0	75.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2471	spanish194	male	['cochabamba,', 'bolivia']	"spanish
(spa)"	['none']	['27,', 'male', '']	18.0	naturalistic	['usa']	9.0	27.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2475	spanish195	female	['city,', 'guatemala']	"spanish
(spa)"	['none']	['55,', 'female', '']	15.0	academic	['usa']	27.0	55.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2482	spanish196	female	['dominican', 'republic']	"spanish
(spa)"	['none']	['60,', 'female', '']	26.0	naturalistic	['usa']	31.0	60.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2491	spanish197	female	['madrid,', 'spain']	"spanish
(spa)"	['french', '']	['20,', 'female', '']	3.0	academic	['usa']	0.3	20.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2496	spanish198	female	['tejupilco,', 'mexico']	"spanish
(spa)"	['none']	['38,', 'female', '']	19.0	academic	['usa']	23.0	38.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2507	spanish199	male	['puerto', 'rico']	"spanish
(spa)"	['portuguese', 'french', '']	['18,', 'male', '']	2.0	academic	['usa']	0.3	18.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2521	spanish200	female	['bogota,', 'colombia']	"spanish
(spa)"	['none']	['30,', 'female', '']	17.0	academic	['usa']	12.0	30.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2586	spanish201	male	['city,', 'mexico']	"spanish
(spa)"	['none']	['25,', 'male', '']	18.0	naturalistic	['usa']	5.7	25.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2588	spanish202	female	['city,', 'mexico']	"spanish
(spa)"	['none']	['48,', 'female', '']	17.0	naturalistic	['usa']	31.0	48.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2590	spanish203	female	['el', 'salvador']	"spanish
(spa)"	['none']	['32,', 'female', '']	11.0	academic	['usa']	23.0	32.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2602	spanish204	male	['almeria,', 'spain']	"spanish
(spa)"	['french', '']	['21,', 'male', '']	8.0	academic	['usa']	0.8	21.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2614	spanish205	male	['cerete,', 'colombia']	"spanish
(spa)"	['french', '']	['29,', 'male', '']	7.0	academic	['canada']	0.3	29.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2615	spanish206	female	['santiago,', 'chile']	"spanish
(spa)"	['none']	['21,', 'female', '']	4.0	academic	['usa,', 'uk']	0.4	21.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2684	spanish207	female	['ica,', 'peru']	"spanish
(spa)"	['none']	['39,', 'female', '']	12.0	academic	['usa']	0.3	39.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2692	spanish208	male	['dominican', 'republic']	"spanish
(spa)"	['none']	['49,', 'male', '']	13.0	academic	['usa']	30.0	49.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2705	spanish209	female	['lima,', 'peru']	"spanish
(spa)"	['asl', '']	['35,', 'female', '']	12.0	naturalistic	['usa']	16.0	35.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2729	spanish210	female	['cordoba,', 'argentina']	"spanish
(spa)"	['none']	['20,', 'female', '']	8.0	naturalistic	['puerto', 'rico,', 'usa']	18.0	20.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2760	spanish211	female	['paz,', 'bolivia']	"spanish
(spa)"	['none']	['19,', 'female', '']	16.0	academic	['usa']	3.0	19.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2761	spanish212	female	['el', 'salvador']	"spanish
(spa)"	['none']	['21,', 'female', '']	10.0	academic	['usa']	11.0	21.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2769	spanish213	male	['loja,', 'ecuador']	"spanish
(spa)"	['none']	['22,', 'male', '']	13.0	naturalistic	['usa']	9.0	22.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2770	spanish214	female	['neiva,', 'colombia']	"spanish
(spa)"	['none']	['45,', 'female', '']	26.0	naturalistic	['usa']	20.0	45.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2791	spanish215	female	['cochabamba,', 'bolivia']	"spanish
(spa)"	['none']	['24,', 'female', '']	13.0	academic	['usa']	10.0	24.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2801	spanish216	female	['caracas,', 'venezuela']	"spanish
(spa)"	['none']	['43,', 'female', '']	42.0	academic	['usa']	5.0	43.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2827	spanish217	female	['bogota,', 'colombia']	"spanish
(spa)"	['french', '']	['19,', 'female', '']	7.0	academic	['usa']	4.5	19.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2829	spanish218	female	['danli,', 'honduras']	"spanish
(spa)"	['none']	['19,', 'female', '']	8.0	academic	['usa']	5.3	19.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2835	spanish219	female	['el', 'salvador']	"spanish
(spa)"	['none']	['44,', 'female', '']	25.0	naturalistic	['usa']	26.0	44.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2844	spanish220	male	['jalisco,', 'mexico']	"spanish
(spa)"	['none']	['63,', 'male', '']	31.0	naturalistic	['usa']	32.0	63.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2861	spanish221	female	['bogota,', 'colombia']	"spanish
(spa)"	['none']	['32,', 'female', '']	6.0	academic	['usa']	24.5	32.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2865	spanish222	female	['puerto', 'rico']	"spanish
(spa)"	['none']	['45,', 'female', '']	2.0	naturalistic	['usa']	43.0	45.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2867	spanish223	female	['texas,', 'usa']	"spanish
(spa)"	['none']	['66,', 'female', '']	5.0	academic	['usa']	66.0	66.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2927	spanish224	female	['serena,', 'chile']	"spanish
(spa)"	['none']	['65,', 'female', '']	15.0	naturalistic	['usa']	42.0	65.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2933	spanish225	male	['durango,', 'mexico']	"spanish
(spa)"	['german', '']	['18,', 'male', '']	10.0	academic	['usa']	0.5	18.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2934	spanish226	male	['sinaloa,', 'mexico']	"spanish
(spa)"	['none']	['19,', 'male', '']	9.0	academic	['']	0.0	19.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2935	spanish227	female	['durango,', 'mexico']	"spanish
(spa)"	['none']	['49,', 'female', '']	13.0	academic	['']	0.0	49.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2938	spanish228	female	['piura,', 'peru']	"spanish
(spa)"	['indonesian', 'french', 'mandarin', '']	['23,', 'female', '']	15.0	academic	['']	0.0	23.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2944	spanish229	male	['tijuana,', 'mexico']	"spanish
(spa)"	['none']	['21,', 'male', '']	12.0	naturalistic	['']	0.0	21.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2949	spanish230	female	['cali,', 'colombia']	"spanish
(spa)"	['none']	['31,', 'female', '']	9.0	academic	['usa']	16.0	31.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2956	spanish231	male	['el', 'salvador']	"spanish
(spa)"	['none']	['38,', 'male', '']	21.0	naturalistic	['usa']	12.0	38.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2966	spanish232	male	['trujillo,', 'peru']	"spanish
(spa)"	['quechua', '']	['39,', 'male', '']	7.0	academic	['usa']	5.0	39.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2976	spanish233	female	['aires,', 'argentina']	"spanish
(spa)"	['korean', '']	['19,', 'female', '']	5.0	academic	['usa']	6.0	19.0	spanish
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=238	korean1	male	['south', 'korea']	"korean
(kor)"	['french', '']	['29,', 'male', '']	13.0	academic	['usa']	1.1	29.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=239	korean2	female	['south', 'korea']	"korean
(kor)"	['none']	['23,', 'female', '']	14.0	academic	['usa']	0.1	23.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=240	korean3	female	['south', 'korea']	"korean
(kor)"	['spanish', '']	['19,', 'female', '']	17.0	academic	['usa']	0.6	19.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=241	korean4	female	['south', 'korea']	"korean
(kor)"	['none']	['29,', 'female', '']	15.0	academic	['usa']	2.0	29.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=242	korean5	female	['south', 'korea']	"korean
(kor)"	['none']	['50,', 'female', '']	12.0	academic	['usa']	23.0	50.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=243	korean6	female	['south', 'korea']	"korean
(kor)"	['none']	['21,', 'female', '']	12.0	academic	['']	0.0	21.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=244	korean7	male	['south', 'korea']	"korean
(kor)"	['french', '']	['32,', 'male', '']	10.0	academic	['usa']	23.0	32.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=452	korean8	female	['south', 'korea']	"korean
(kor)"	['none']	['39,', 'female', '']	13.0	academic	['usa']	10.0	39.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=474	korean9	male	['south', 'korea']	"korean
(kor)"	['japanese', '']	['34,', 'male', '']	12.0	academic	['uk,australia']	2.0	34.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=483	korean10	male	['south', 'korea']	"korean
(kor)"	['none']	['34,', 'male', '']	13.0	academic	['3.5']	0.0	34.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=559	korean11	male	['south', 'korea']	"korean
(kor)"	['none']	['26,', 'male', '']	14.0	academic	['philippines']	0.3	26.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=608	korean12	male	['south', 'korea']	"korean
(kor)"	['none']	['31,', 'male', '']	31.0	academic	['usa']	1.0	31.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=759	korean13	female	['south', 'korea']	"korean
(kor)"	['none']	['50,', 'female', '']	12.0	academic	['usa']	19.0	50.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=892	korean14	female	['kinabalu,', 'malaysia']	"korean
(kor)"	['german', '']	['22,', 'female', '']	8.0	academic	['usa']	4.0	22.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1005	korean15	male	['south', 'korea']	"korean
(kor)"	['japanese', '']	['42,', 'male', '']	40.0	academic	['usa']	1.0	42.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1006	korean16	female	['south', 'korea']	"korean
(kor)"	['none']	['30,', 'female', '']	13.0	academic	['usa']	0.2	30.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1007	korean17	male	['south', 'korea']	"korean
(kor)"	['none']	['21,', 'male', '']	8.0	academic	['usa']	0.3	21.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1117	korean18	male	['south', 'korea']	"korean
(kor)"	['spanish', '']	['25,', 'male', '']	7.0	academic	['usa']	12.0	25.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1118	korean19	female	['south', 'korea']	"korean
(kor)"	['none']	['21,', 'female', '']	14.0	academic	['usa']	0.9	21.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1126	korean20	female	['south', 'korea']	"korean
(kor)"	['none']	['58,', 'female', '']	13.0	academic	['usa']	38.0	58.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1142	korean21	male	['south', 'korea']	"korean
(kor)"	['none']	['21,', 'male', '']	12.0	academic	['usa']	7.0	21.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1145	korean22	female	['south', 'korea']	"korean
(kor)"	['french', 'spanish', '']	['19,', 'female', '']	8.0	academic	['']	0.0	19.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1196	korean23	female	['south', 'korea']	"korean
(kor)"	['japanese', '']	['49,', 'female', '']	12.0	academic	['usa']	5.0	49.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1370	korean24	male	['south', 'korea']	"korean
(kor)"	['none']	['42,', 'male', '']	13.0	academic	['usa']	3.0	42.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1386	korean25	female	['south', 'korea']	"korean
(kor)"	['japanese', '']	['34,', 'female', '']	12.0	academic	['usa']	6.0	34.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1507	korean26	male	['south', 'korea']	"korean
(kor)"	['spanish', '']	['23,', 'male', '']	21.0	academic	['canada']	1.2	23.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1624	korean27	male	['south', 'korea']	"korean
(kor)"	['none']	['51,', 'male', '']	14.0	academic	['usa']	14.0	51.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1663	korean28	female	['south', 'korea']	"korean
(kor)"	['spanish', '']	['62,', 'female', '']	13.0	academic	['usa']	17.0	62.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1687	korean29	female	['south', 'korea']	"korean
(kor)"	['japanese', '']	['19,', 'female', '']	8.0	naturalistic	['usa']	10.0	19.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1690	korean30	female	['south', 'korea']	"korean
(kor)"	['none']	['49,', 'female', '']	14.0	academic	['usa']	26.0	49.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1696	korean31	female	['south', 'korea']	"korean
(kor)"	['none']	['18,', 'female', '']	7.0	academic	['usa']	2.0	18.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1715	korean32	female	['south', 'korea']	"korean
(kor)"	['none']	['35,', 'female', '']	28.0	naturalistic	['usa']	7.0	35.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1722	korean33	female	['south', 'korea']	"korean
(kor)"	['japanese', '']	['30,', 'female', '']	13.0	academic	['usa']	2.0	30.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1814	korean34	female	['south', 'korea']	"korean
(kor)"	['japanese', '']	['20,', 'female', '']	11.0	academic	['usa']	6.0	20.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1815	korean35	male	['south', 'korea']	"korean
(kor)"	['japanese', 'german', 'spanish', '']	['48,', 'male', '']	12.0	academic	['usa']	6.0	48.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1838	korean36	female	['south', 'korea']	"korean
(kor)"	['japanese', '']	['51,', 'female', '']	12.0	academic	['usa']	28.0	51.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1843	korean37	female	['south', 'korea']	"korean
(kor)"	['none']	['27,', 'female', '']	14.0	academic	['usa']	13.0	27.0	korean
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1848	korean38	male	['south', 'korea']	"korean
(kor)"	['spanish', 'japanese', 'spanish', 'japanese', '']	['25,', 'male', '']	10.0	academic	['usa']	10.0	25.0	korean
